Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2017;Junho;RO;5439,21;-15,37;0;142989,61;0;0;2723483,26
2017;Junho;RR;25759,93;-1,7;0;3578,06;0;7287,46;16982,07
2017;Junho;RS;82882163,06;243347,63;94444757,45;13200925,37;53918735,31;107901263,5;153190052,4
2017;Junho;SC;419137499,3;473187,93;2572,05;9806446,72;11309667,78;160824266,3;151154304,1
2017;Junho;SE;28269,42;-2,17;1132398,22;1357803,59;0;5424,54;4935223,73
2017;Junho;SP;1330361856;688042,37;144153,89;65967453,33;231520300,1;473069432,5;952710930,5
2017;Junho;TO;15,81;7,47;0;35567,06;0;0;356411,63
2017;Julho;AC;2,45;-0,37;0;168508,46;21322,69;0;18423,79
2017;Julho;AL;58098,44;1447,59;0;897384,81;0;881,08;6526084,34
2017;Julho;AM;47507807,13;-9,87;0;2735461,04;35460,98;5094140,73;3970107,56
2017;Julho;AP;4555,2;0;0;0;0;381,37;116876,43
2017;Julho;BA;57857139,71;-77,67;57907,64;14878050,29;0;32293301,13;69465252,22
2017;Julho;CE;39145450,86;-18,51;0;7367678,66;5086,03;14408091,5;9345023,8
2017;Julho;DF;3924925,69;-39,9;0;1758420,71;0;351289,81;5192494,84
2017;Julho;ES;113530379;-41,34;0;508905,97;5910795,25;70653658,61;36047839,77
2017;Julho;GO;38187733,96;24345,83;36284,53;4702303,2;7666754,15;13544460,38;24661170,64
2017;Julho;MA;884997,85;-6,4;0;4755655,85;0;699049,05;750814,32
2017;Julho;MG;60647164,02;928,39;319142229,1;27892156,41;31782,83;31846447,35;108168154,1
2017;Julho;MS;186931,72;-31,36;0;476499,31;0;150205,34;7983122,32
2017;Julho;MT;1130116,06;-8,67;0;6521269,94;0;783218,59;2925974,49
2017;Julho;PA;2994488,91;25023,14;0;1817133,17;0;1620743,61;4445525,79
2017;Julho;PB;3067664,52;191,48;0;2735050,69;0;141648,71;2827971,28
2017;Julho;PE;88246384,97;7713,75;0;24484574,8;9816876,15;38639217,36;37283834,12
2017;Julho;PI;126561,12;-39,51;0;1140588,15;6831,84;33240,57;2013544,01
2017;Julho;PR;222630557,2;36527,24;386,02;7059365,46;9757787,32;101147513,3;123132713,5
2017;Julho;RJ;229479903,5;2151,91;19380;26364939,21;43177729,12;91503538,94;99300243,1
2017;Julho;RN;582945,09;-2,87;2726,57;562536,65;4992,47;412206,7;3419460,76
2017;Julho;RO;5558,81;40,12;0;134904,71;3907,26;0;2039955,74
2017;Julho;RR;23243,38;-2,58;0;13855,02;7242,16;70691,45;39656,16
2017;Julho;RS;91872623,39;31614,04;88521597,78;9725799,17;75698024,79;104436206,8;138511990
2017;Julho;SC;416381483,2;47949,36;2513,55;6824531,19;17217414,85;161693687,1;131215108,6
2017;Julho;SE;129700,96;-1,65;1004221,47;1786385,99;0;26227,03;3711772,42
2017;Julho;SP;1305547303;794930,77;144991,37;63650690,17;206786858,7;461522755,1;934667926,4
2017;Julho;TO;41,18;-2,58;0;104237,13;0;0;334622,6
2017;Agosto;AC;128,27;0;0;172129,98;0;983,64;14519,83
2017;Agosto;AL;1019,38;1452,38;0;665196,87;0;0;6682120,63
2017;Agosto;AM;43506596,89;-10,29;0;2928074,78;23133,85;5545717,94;2741108,54
2017;Agosto;AP;3935,59;0;0;0;266,22;5436,79;55585,6
2017;Agosto;BA;72155926,71;25733,64;99574,62;9077880,71;6835,47;42221957,07;73352249,75
2017;Agosto;CE;38263799,87;-13,21;0;6766772,32;8727,86;14586241,11;8938890,53
2017;Agosto;DF;4654281,92;-2,29;0;215517,33;0;1612457,49;4600281,69
2017;Agosto;ES;102504446,3;-43,84;0;468656,57;2474877,93;99093217,79;30419677,15
2017;Agosto;GO;36493212,66;-109,34;32469,2;2082806,93;8276863,13;4285437,03;20024149,98
2017;Agosto;MA;1076751,59;3,6;0;1686297,25;5046,52;626257,53;561604,53
2017;Agosto;MG;65193078,99;-264,43;370239863,4;10964992,95;48018,35;28536976,14;106463745
2017;Agosto;MS;287411,2;-17,4;0;537880,9;0;208983,84;7199440,48
2017;Agosto;MT;1245297,29;-13,34;0;3256782,13;0;594189,53;2734706,25
2017;Agosto;PA;2600850,22;31635,64;0;2235741,72;0;1009017,5;4269614,52
2017;Agosto;PB;3674541,14;-55,62;0;898629,86;5086,2;663471,32;2657363,64
2017;Agosto;PE;91051456,81;7752,27;0;17642485,95;14715935,52;37015123,08;41479402,56
2017;Agosto;PI;36958,19;-27,35;0;399864,39;0;44464,34;2096030,32
2017;Agosto;PR;237090717,5;93278,26;0;4252071,42;55313176,58;114151145;122254072,5
2017;Agosto;RJ;261660593,9;2198,96;14220;11334021,28;44449939,72;106542454;98327968,61
2017;Agosto;RN;773319,23;7;4054,41;227011,84;0;188685,24;3626487,18
2017;Agosto;RO;77933,4;-7,06;0;148121,07;6032,07;0;2815718,28
2017;Agosto;RR;22318,62;-0,18;0;3068,11;6459,79;26473,47;19446,35
2017;Agosto;RS;103608812,2;63843,63;82490466,64;6927067,64;47594260,81;121964750,1;159938053,9
2017;Agosto;SC;465530337,7;83052,96;2434,65;5884444,07;14387304,48;180618402,3;131440757,5
2017;Agosto;SE;21755,69;14,8;968867,41;819563,26;0;321261,18;4597213,35
2017;Agosto;SP;1468526569;7015925,62;159795,56;44144388,95;147960298,8;536581031,7;903399272
2017;Agosto;TO;496,54;91,92;0;165836,04;0;253,73;513097,71
2017;Setembro;AC;635,81;10;0;250955,1;21118,68;0;13829,01
2017;Setembro;AL;836183,5;1905;0;593266,35;0;0;7356511,7
2017;Setembro;AM;52745524,28;9,08;0;3407904,62;75210,81;5808733,27;8058556,63
2017;Setembro;AP;1416,22;0;0;0;266,22;755,06;125718,77
2017;Setembro;BA;66220020,09;11456,03;229036,4;14418429,15;0;45584856,94;71145855,58
2017;Setembro;CE;36340241,74;30,93;0;10685682,67;0;13140018,95;10495606,61
2017;Setembro;DF;3773724,5;471,54;0;2115374,11;0;312974,99;3980708,29
2017;Setembro;ES;127095416,2;204,43;0;582345,63;9071393,3;96244301,27;35179005,93
2017;Setembro;GO;24547064,59;1884,13;41237,77;7514789,99;505635,62;3558683,59;20053396,36
2017;Setembro;MA;7404679,06;23,94;0;4992422,79;0;476209,17;782985,72
2017;Setembro;MG;80200061,84;12223,8;382041992,1;28216284,36;5687,09;33734180,73;119527936
2017;Setembro;MS;199780,14;344,72;0;895597,24;0;182880,6;7309168,74
2017;Setembro;MT;890374,14;33585,35;0;7038322,01;0;513997,45;4629508,85
2017;Setembro;PA;5062173,45;23792,65;0;2178481,03;0;2367038,9;4993480,07
2017;Setembro;PB;4930182,23;-280,07;0;2590470,68;4800,28;1083981,55;2387471,59
2017;Setembro;PE;100268770,9;7926,66;0;21927377,48;16603733,31;36315047,18;41026429,48
2017;Setembro;PI;75104,1;58,65;0;1058818,6;0;31473,99;2543059,03
2017;Setembro;PR;241384552,6;24977,29;624,42;6188515,09;46303614,57;113675833,6;143108031
2017;Setembro;RJ;243340854,6;14550,54;10000;29454357,42;52530408,94;96606993,72;113545526,7
2017;Setembro;RN;504767,42;7,2;6525,25;474437,27;6408,76;201033,05;3809968,52
2017;Setembro;RO;7870,39;-9,51;0;194904,21;10192,65;14,16;2512032,6
2017;Setembro;RR;59162,2;-0,82;0;9733,77;0;76630,06;22434,68
2017;Setembro;RS;111039455,7;87494,4;112101013,8;12664557,07;47063746,31;136119534,9;152875792,6
2017;Setembro;SC;444437641,8;134079,1;1883,25;10196878,83;15960449,51;173838812,9;139964055,8
2017;Setembro;SE;21232,85;132,33;861062,01;1354321,74;0;4068,41;5060591,23
2017;Setembro;SP;1369921529;1442191,15;149647,9;67299759,68;241580971,9;490067503,9;1057373597
2017;Setembro;TO;209,16;2774,35;0;48430,57;0;0;401944,86
2017;Outubro;AC;418,12;0;0;249403,94;18013,11;6286,21;17010,32
2017;Outubro;AL;868785,03;1576,25;0;1149282,12;0;0;8058644,17
2017;Outubro;AM;48210782,13;219,74;0;2775366,03;19076,66;12675821,73;2601319,16
2017;Outubro;AP;8276,2;0;0;0;266,22;6043158,03;108373,65
2017;Outubro;BA;71983784,67;11431,93;5189094,68;15808415,63;0;52338759,43;80749223,04
2017;Outubro;CE;41497624,79;50,63;0;9971337,57;0;17148468,86;13543725,13
2017;Outubro;DF;4505484,49;16,21;0;1863354,1;0;811915,73;3887464,35
2017;Outubro;ES;137677606,5;-30,42;0;574453,83;7250604,14;104538082,3;35782330,55
2017;Outubro;GO;31181770,19;74576,26;48016,8;6079722,36;10829063,05;4453127,74;18573991,28
2017;Outubro;MA;22352019,3;-5,14;0;5335385,84;4835,69;405859,3;773807,57
2017;Outubro;MG;72728871,83;252,34;387299877,7;30047108,55;21682,48;36707889,14;108396328,4
2017;Outubro;MS;239924,46;18,29;0;873607,56;6558,63;115565,12;9224976,48
2017;Outubro;MT;1219756,88;-1,69;0;7369854,61;9721,41;652013,24;3836355,69
2017;Outubro;PA;5823527,38;12304,58;0;2263071,03;0;2870922,29;5634709,57
2017;Outubro;PB;3335279,78;-189,07;0;2469200,12;5058,5;428947,95;3820870,05
2017;Outubro;PE;96154151,91;4018,99;0;24669607,69;9797420,86;40832760,99;45232037,99
2017;Outubro;PI;71740,9;-1,34;0;496172,06;0;7130,1;2189592,99
2017;Outubro;PR;249508100,3;38583,98;475,96;6945184,26;50064390,48;130335806,9;139582787,7
2017;Outubro;RJ;258387362,6;142313,35;491267,1;36453069,9;42135897,18;105643354,6;154228502,9
2017;Outubro;RN;445357,01;25,53;7333,13;643319,88;17053,93;261618,7;3103001,85
2017;Outubro;RO;31962,24;3,05;0;168164,16;844,3;12699,75;3272177,98
2017;Outubro;RR;7028,87;-0,42;0;3488,64;19649,33;13001,06;24564,1
2017;Outubro;RS;111226325,9;74695,42;84135243,71;12983266,97;64236015,35;148934623,7;159538351,4
2017;Outubro;SC;480962401,9;311224,98;1511,85;7795582,77;10665761,42;186939951,3;147869355,9
2017;Outubro;SE;239,17;-2,13;985123,41;1142697,21;0;215284,36;5371642,73
2017;Outubro;SP;1453479448;1001611,7;168300,11;76663264,78;198985148,7;555779682,4;1049730553
2017;Outubro;TO;48,62;-0,06;0;9238,4;0;0;1916896,19
2017;Novembro;AC;98,07;0;0;190825,91;12023,54;0;16368,53
2017;Novembro;AL;90763,97;1868,45;0;811677,54;0;23698,87;11499103,4
2017;Novembro;AM;65004359,28;-7,45;0;3352374;12923,8;6902519,68;2263121,59
2017;Novembro;AP;8680,64;0;0;0;0;3425,57;115866,39
2017;Novembro;BA;61938677,15;-294,31;26596548,45;14419349,08;0;59049743,25;101189202,9
2017;Novembro;CE;35146551,06;-11,45;0;9024737,18;0;11838736,06;13390414,58
2017;Novembro;DF;5181245,05;4886,51;0;1977537,74;0;725499,39;4425092,45
2017;Novembro;ES;142629022,1;-28,97;0;671183,71;6400390,03;103201877;42861166,33
2017;Novembro;GO;23571360,65;-97,43;44975,05;8288834,91;6339943,48;3385610,65;19041492,88
2017;Novembro;MA;12456422,6;30,08;0;4933265,09;0;297095,79;894530,8
2017;Novembro;MG;73217802,64;2187,45;365189424,8;31408031,32;40829,45;36495209,52;129820639,7
2017;Novembro;MS;153138,78;1442,14;0;759751,06;0;186632,74;8338578,52
2017;Novembro;MT;819109,57;-1,28;391,31;7897704,19;0;534394,96;4100094,05
2017;Novembro;PA;4537482,54;22245;0;1307073,63;0;2198874,4;5203603,88
2017;Novembro;PB;3242197,4;-171,36;0;1519873,04;5333,76;1693374,94;3946110,78
2017;Novembro;PE;98651151,59;-263,97;0;24412846,53;14116943,84;45720709,42;50309393,31
2017;Novembro;PI;3787,93;14,35;0;568604,05;4779,05;0;3014614,24
2017;Novembro;PR;261704516,7;-764,63;2018,3;8474324,15;53403760,54;123207846,9;149555551,3
2017;Novembro;RJ;260098137,3;1999,21;17530;35589232,47;38684834,67;106244788,9;153906091,2
2017;Novembro;RN;1705405,8;-2,47;7734;687731,72;6745,91;236937,33;4163310,75
2017;Novembro;RO;166948,37;-21,26;0;130845,78;6559,7;31448,12;3047272,11
2017;Novembro;RR;17964,13;-0,46;0;3903,76;4597,42;129679,89;16940,91
2017;Novembro;RS;100655190,9;44163,96;92311695;13818760,31;38975265,25;147840608,7;160204430,3
2017;Novembro;SC;446493984,6;399601,78;1192,65;10070445,95;22685,55;183939386,8;145914726,1
2017;Novembro;SE;2102762,76;1024,8;918031,94;2270004,83;0;0;5632472,47
2017;Novembro;SP;1486742328;679942,67;196391,64;86358491,14;208266041,6;574547910;1095329887
2017;Novembro;TO;6198,25;-0,09;0;46319,45;0;0;561490,95
2017;Dezembro;AC;10694,74;0;0;242282,28;0;8301,87;16427,87
2017;Dezembro;AL;35064,05;1522,27;0;964620,13;0;115,32;12213090,34
2017;Dezembro;AM;58228205,97;-8,03;0;3433236,29;20205,54;5270343,9;4032047,2
2017;Dezembro;AP;24946,13;0;0;0;266,22;26028,29;128100,74
2017;Dezembro;BA;58827604,9;51210,82;3894308,32;14410680,06;0;42473145,31;93122292,72
2017;Dezembro;CE;28825560,96;-16,82;0;10600701,34;0;9681649,51;12683491,82
2017;Dezembro;DF;4663198,07;-37,26;0;2089243,91;0;1541163,18;6618847,9
2017;Dezembro;ES;110593052,5;-26,7;36,9;582369,1;7273698,94;80485375,64;60830968,61
2017;Dezembro;GO;41026368,45;6,23;34405,73;6704687,7;936178,25;11875924,54;21194374,66
2017;Dezembro;MA;16380029,16;-6,03;0;4988574,55;26113,28;579695,22;914914,44
2017;Dezembro;MG;59784829,43;-331,99;258953090,4;38890141,43;14735,87;30941083,83;120501800
2017;Dezembro;MS;209701,04;-32,51;0;854683,64;0;146930,47;9280665,55
2017;Dezembro;MT;516970,57;4337,04;0;7426697,3;0;437185,08;4161524,65
2017;Dezembro;PA;4521590,51;11379,84;0;2374234,2;0;2337545,91;4548250,41
2017;Dezembro;PB;2356099,64;-503,43;0;2010710,81;0;1103396,68;5066911
2017;Dezembro;PE;81306161,01;9335,68;0;33309770,17;10828017,63;37386409,41;48702224,61
2017;Dezembro;PI;12152,96;-1,35;0;413083,38;0;2207,21;2898202,71
2017;Dezembro;PR;228073992,5;173171,17;3438,88;7396640,03;38978813,15;102769001,1;155958639,5
2017;Dezembro;RJ;237352948,8;-301,33;18320;38303219,85;70623715,43;96741209,47;153281611,2
2017;Dezembro;RN;1516899,13;-3,56;6265,37;571785,12;0;630441,48;3978929,03
2017;Dezembro;RO;43001,67;-13,89;0;179018,47;0;0;3777456,76
2017;Dezembro;RR;21522,34;-0,21;0;4195,21;0;16335,18;21041,6
2017;Dezembro;RS;75285950,21;151396,27;72386905,08;23886443,05;39939039,83;124224381,5;183947681,7
2017;Dezembro;SC;346296655,8;478555,56;1464,9;11812748,41;9485325,74;142404783,2;192270696,5
2017;Dezembro;SE;24566,87;-0,92;992231,68;792425,54;0;398351,9;5907994,39
2017;Dezembro;SP;1275258709;2046031,37;194065,97;101216199,7;213177564,5;493590333,1;1157684107
2017;Dezembro;TO;46,12;-7,49;0;138489,33;0;0;573796,91
2018;Janeiro;AC;1297,99;-0,4;0;345725,53;9245,92;0;19863,73
2018;Janeiro;AL;325755,33;1479,08;0;1439673,32;0;25942,99;7485809,47
2018;Janeiro;AM;41369411,58;-8,34;0;2768927,26;41199,41;3836158,94;2454942,25
2018;Janeiro;AP;5782,8;0;0;0;266,22;29735,72;38200,63
2018;Janeiro;BA;62617688,52;-117,56;5338271,01;23412743,34;3622,5;28606404,48;71202919,12
2018;Janeiro;CE;38424955,95;630,81;0;14511420,29;0;14919714,52;11547381,75
2018;Janeiro;DF;4606711,66;1289,24;0;2472722,98;0;1590463,35;5484250,24
2018;Janeiro;ES;146940315,2;-658,7;0;1085496,2;6937035,48;93809622,67;45770617,81
2018;Janeiro;GO;51332671,81;-63,31;43623,71;6406679,88;4473366,68;13068621,68;24093283,75
2018;Janeiro;MA;21757293,25;-7,83;0;6660401,13;3046,52;447442,65;780024,75
2018;Janeiro;MG;84324173,8;-919,73;438232768,9;39118744,37;28953,8;40548343,26;125353123,9
2018;Janeiro;MS;175166,74;-32,83;0;1086799,42;6012,07;230867,63;9978054,27
2018;Janeiro;MT;1081380,73;2454,62;0;8087844,4;4318,17;888704,64;3958488,4
2018;Janeiro;PA;4919002,08;18873,95;0;2633368,34;0;3876544,69;5609616,48
2018;Janeiro;PB;4402807,56;-985,09;0;2504943;5322,28;595744,85;3323980
2018;Janeiro;PE;103026627,9;-232,59;0;27813320,71;16079318,61;38253128,59;51490472,99
2018;Janeiro;PI;10674,31;-1,55;0;623403,44;0;841,95;2755450,24
2018;Janeiro;PR;269089474,2;172268,51;1569,3;9547086,29;14569325,06;114976990;136138000,4
2018;Janeiro;RJ;239515538,9;-126,37;17220;32326215,95;46373793,38;94802141,42;128979893,6
2018;Janeiro;RN;797348,55;-1,45;5345,1;1120391,48;0;349395,82;2707049,39
2018;Janeiro;RO;26386,57;-4,47;0;213697,88;79,35;5906,26;3800464,49
2018;Janeiro;RR;30902,04;-4,95;0;4033,59;4002,62;40951,74;39035,17
2018;Janeiro;RS;117134218,3;77034,4;85748486,57;19720761,39;89612935,51;112444430,4;151947317
2018;Janeiro;SC;514528852,9;357729,62;1727,25;12892877,01;27354,51;186903587,7;141277966,8
2018;Janeiro;SE;194312,84;48912,91;867259,08;1075814,11;0;252500,92;6061288,85
2018;Janeiro;SP;1532072645;1493014,19;204796,34;98397204;218623998,5;571155004,5;1147543908
2018;Janeiro;TO;287,54;-3,28;0;210924,74;0;198,46;703192,02
2018;Fevereiro;AC;62421,18;-0,55;0;175767,51;3572,5;453567,7;17789,21
2018;Fevereiro;AL;3532284,36;1478,54;0;1026468,89;0;798,2;6753043,94
2018;Fevereiro;AM;49750623,45;-12,33;0;3319416,85;8475,8;5930790,99;5893935,85
2018;Fevereiro;AP;793,52;0;0;0;2088,12;0;82025,04
2018;Fevereiro;BA;60222935,55;-41,19;3901425,87;20650283,95;4155,42;33681914,92;75287359,66
2018;Fevereiro;CE;30296513,59;-18,09;0;11495009,22;0;12059093,35;12454271,79
2018;Fevereiro;DF;2898125,71;-58,91;0;1616414,29;0;669307,12;3889987,61
2018;Fevereiro;ES;129695510,3;-42,62;0;789331,14;10597928,24;79230604,33;33201474,6
2018;Fevereiro;GO;35186186,3;-168,73;39372,71;7456979,82;2203158,89;4294214,11;19697116,7
2018;Fevereiro;MA;18434680,73;-3,48;0;4194480,05;0;331318,44;743519,01
2018;Fevereiro;MG;72063874,99;5773,51;349337559,3;18232506,86;30379,42;39632398,58;123424823,1
2018;Fevereiro;MS;143318,63;-49,69;0;749855,72;0;84995,3;7193021,03
2018;Fevereiro;MT;901911,46;-2,46;0;6911605,87;0;461194,46;4624123,91
2018;Fevereiro;PA;4189560,89;12310,99;0;2078980,34;6351,2;2254551,17;6083972,83
2018;Fevereiro;PB;5627402,94;-417,59;0;2506234,7;16327,24;387720,03;3240581,06
2018;Fevereiro;PE;71601882,25;-216,06;0;21675962,47;6580582,5;32556911,66;46315871,59
2018;Fevereiro;PI;25317,43;-2,78;0;1417678,9;26113,28;4331,77;2682959,02
2018;Fevereiro;PR;227398731,1;371071,21;0;5382478,97;14762282,96;93831724,94;121103910,4
2018;Fevereiro;RJ;212676340,6;-889,77;201166,8;33521996,89;46139380,13;88985649,73;122626362,5
2018;Fevereiro;RN;473155,64;-4,79;6188,35;744497,19;0;158274,24;3748665,41
2018;Fevereiro;RO;34573,83;-45,43;0;148129,35;10094,22;45793,55;3618072,04
2018;Fevereiro;RR;10072,63;-0,33;0;4208,09;0;13306,87;16127,2
2018;Fevereiro;RS;101265692,4;47387,98;104046826,8;11825696,36;11931600,37;120015472,3;146222856,9
2018;Fevereiro;SC;472686011,9;650174,63;928,8;6750256,15;1149771,64;157487901,2;117962868,8
2018;Fevereiro;SE;756018,13;10338,76;1040951,24;1260952,14;0;766827,48;5861155,22
2018;Fevereiro;SP;1340230902;615385,39;196921,32;60810222,2;200675822,5;500872842,8;938121525,2
2018;Fevereiro;TO;31,03;-5,01;0;25939,38;0;198589,68;588373,68
2018;Maro;AC;49328,73;0;0;133148,84;0;376554,73;20850,48
2018;Maro;AL;5043754,65;1486,3;0;655606,21;0;29521,01;7567027,51
2018;Maro;AM;49253161,74;-12,75;0;1978391,32;4420;3627035,86;1645359,22
2018;Maro;AP;21368,65;0;0;0;253,04;0;23170,33
2018;Maro;BA;62242616,64;83187,76;3015268,54;17733474,72;3860,95;32349038,26;67792564,44
2018;Maro;CE;36408740,01;-73,19;0;9968238,49;0;14696478,29;12555249,94
2018;Maro;DF;1277693,92;55573,1;0;1495748,22;0;658232,86;-3067198,52
2018;Maro;ES;158426763,9;-46,2;0;512858,12;14273549,11;120774678,2;32513968,13
2018;Maro;GO;37346928,55;-151,33;43180,01;6909617,86;6320234,15;5924046,96;21028277,73
2018;Maro;MA;69822729,52;-8,8;0;3264924,7;0;770793,87;871489,94
2018;Maro;MG;83876306,29;-1040,04;337652023;22992341,54;27403,75;35922181,46;121186515,4
2018;Maro;MS;157301,18;-41;0;715173,79;0;284586,06;6064330,63
2018;Maro;MT;1062605,52;-2,68;0;6865151,48;0;648743,98;3833307,31
2018;Maro;PA;6120022,85;69533,82;0;1262590,61;5785,04;5374782,75;4856227,81
2018;Maro;PB;1285991,46;-1266,25;0;1817463,58;0;2448331,76;4494293,45
2018;Maro;PE;86890741,75;1266,61;0;15847921,54;10032156,77;41992905,31;40628406,56
2018;Maro;PI;11160,71;3396,98;0;1491366,29;38746,68;3840,89;1298946,75
2018;Maro;PR;239217231,3;204124,09;0;5557832,11;45038542,07;113475181,5;121241262,4
2018;Maro;RJ;262445941,5;-383,9;106025,04;28027277,89;42879725,39;116656977;124155324,7
2018;Maro;RN;607664,5;2219,78;5515,98;520470,49;107909,05;310667,08;3940391,2
2018;Maro;RO;70906,39;-21,34;0;78793,57;0;19506,62;3164384,51
2018;Maro;RR;20258,37;-0,92;0;4045,05;0;17367,87;22133,66
2018;Maro;RS;103953964,3;255133,19;77912794,36;10503035,4;27359329,82;154769955,5;158337298,3
2018;Maro;SC;516439330,1;146186,51;1130,25;6803212,2;118679,51;162334143,2;145452843,1
2018;Maro;SE;401519,28;-4,02;699431,93;1346197,57;0;250233,63;6493382,63
2018;Maro;SP;1453185082;1207245,18;198122,24;59843739,92;169979172,6;515301127,5;1033010236
2018;Maro;TO;262,49;-5,27;0;56635,91;0;0;707158,46
2018;Abril;AC;1708,27;0;0;216912,02;0;0;22311,03
2018;Abril;AL;196538,68;1488,87;0;680808,66;9869,67;0;6638162,33
2018;Abril;AM;56825472,58;-1,92;0;2848378,58;14169,76;6029311,43;2241878,61
2018;Abril;AP;261802,32;0;0;0;0;0;210679,45
2018;Abril;BA;72849860,45;-136,19;498052,82;14308301,3;6018,29;53464780,38;79582225,85
2018;Abril;CE;43267229,39;-70,11;0;9988956,29;5069,07;14895065,44;10213558,97
2018;Abril;DF;2643899,31;163,96;0;1575965,34;20796,45;1081040,63;3039567,66
2018;Abril;ES;141869892,6;-44,8;0;961850,43;6977555,17;98983735,42;44129927,18
2018;Abril;GO;21080187,46;399,62;9030,22;7583721,05;5441820,94;4706881,2;18427729,29
2018;Abril;MA;35294903,17;-11,58;0;3708336,34;0;264224,43;1063344,38
2018;Abril;MG;73206730,71;-1317,38;342632293,4;27221278,67;12770,94;33016484,22;130461127,3
2018;Abril;MS;209814,81;-55,1;0;646697,98;0;147559,38;6809703,82
2018;Abril;MT;2278286,45;10322,17;0;7677897,46;0;596398,49;4804588,11
2018;Abril;PA;5920591,37;79060,41;0;1901284,7;0;3065813,27;4682569,93
2018;Abril;PB;3639478,69;-983,39;0;1690242,35;0;152454,01;4982133,4
2018;Abril;PE;96205776,42;-338,89;0;15163716,13;16114856,64;38762276,14;41252876,17
2018;Abril;PI;24390,49;-2,99;0;1574975,5;6385,47;10447,6;2093413,31
2018;Abril;PR;253800745,1;628535,62;0;7920578,78;51124103,3;120528444,7;141476988,8
2018;Abril;RJ;239614096,5;37019,74;110703,81;26321946,12;59241693,12;99660079,2;146877155,9
2018;Abril;RN;963286,52;-5,96;6962,15;459186,72;6636,2;473063,08;3014435,96
2018;Abril;RO;6906,92;-25,34;0;202234,2;0;20278,7;3859837,85
2018;Abril;RR;26942,64;-0,63;0;0;17854,5;37241,48;45715,53
2018;Abril;RS;113816528,7;120359,37;87886440,52;10544049;50640307,08;125908508,6;183216707,2
2018;Abril;SC;542280742,3;22404,41;992,25;7051167,43;11284102,27;181480974,8;167501955,9
2018;Abril;SE;1161793,27;-1,46;752669,04;722397,3;0;1329525,69;5675440,06
2018;Abril;SP;1456042788;815093,69;215983,3;63636693,69;259636838,1;567620758,1;1082065774
2018;Abril;TO;82,56;9,64;0;171045,25;0;59,23;1550635,16
2018;Maio;AC;103100,18;0;0;214294,18;0;0;23665,21
2018;Maio;AL;2700560,2;1491,11;3225,5;611662,46;0;2888,06;6657420,07
2018;Maio;AM;54472707,72;-1,5;0;2749140,87;0;5783962,99;2766703,07
2018;Maio;AP;1757,62;0;0;0;253,04;809859,17;69516,94
2018;Maio;BA;61227052,17;15,97;2626,49;11817713,82;0;50390816,91;81014324,44
2018;Maio;CE;57474517,77;-61,8;0;11481272,89;4560,11;15716617,54;17577182,29
2018;Maio;DF;2654772,23;665,65;0;175507,22;6255,33;488330,64;3054128,18
2018;Maio;ES;147557274,8;-155,16;0;660204,63;9727943,39;120511523,8;46217036,35
2018;Maio;GO;41643858,21;-287,24;30000;2858648,86;6071639,5;14327997,47;22790671,07
2018;Maio;MA;27410670,78;9,25;0;1266143,35;17302,88;238329,25;804531,98
2018;Maio;MG;67477217,71;-1739,17;312538510,3;10203838,09;26245,26;32322860,53;130918606,8
2018;Maio;MS;318243,68;-44,3;0;727680,07;0;551891,72;6515866,56
2018;Maio;MT;1389095,63;-6,83;0;3747093,95;0;614686,37;4393534,21
2018;Maio;PA;15472224,06;9137,59;0;2052487,78;2702;2477679,51;6566920,64
2018;Maio;PB;2757971,01;-412,02;0;1575723,55;0;2039993,96;3666374,5
2018;Maio;PE;97602471,6;-309,22;0;16280203,73;11439838,16;35775277,37;37912958,05
2018;Maio;PI;28436,31;-2,67;0;274067,81;0;5275,62;2157531,43
2018;Maio;PR;265986757;208388,57;0;2818356,18;62846164,43;119794940,8;131017656,4
2018;Maio;RJ;269516687,1;-278,44;230707,24;10913405,9;51401107,03;125683670,3;118882373,8
2018;Maio;RN;614029,54;-1,1;7538,47;335158,3;6926,96;259645,89;3561687,98
2018;Maio;RO;7225,63;-36,87;0;99606,18;0;0;3168609,32
2018;Maio;RR;27875,61;0;0;0;0;12968,03;24823,22
2018;Maio;RS;110334899,2;42310,77;99047614,47;6476111,02;19482174,95;112162825,7;153264710,6
2018;Maio;SC;436575390,7;37754,86;1019,85;3501342,58;12561775,7;170538994,2;131631330,6
2018;Maio;SE;288902,04;10415,12;963844,99;482954,65;0;112895,61;4602230,03
2018;Maio;SP;1551192303;812816,84;200680,98;45382802,4;215313813,7;568029474,1;999343576,5
2018;Maio;TO;16,22;-3,08;0;79266,43;0;0;2049068,84
2018;Junho;AC;375,04;0;0;180384,56;0;329420,73;26988,42
2018;Junho;AL;51696,86;-6,86;1800,85;987636,2;11891,97;0;2596764,34
2018;Junho;AM;58918211,05;-0,6;0;2849495,18;24114,6;7747027,75;1206823,06
2018;Junho;AP;1699,47;0;0;1124,06;253,04;0;53044,7
2018;Junho;BA;73663523,04;1379,9;6561,57;13924503,8;11510,37;41011950,32;69495841,6
2018;Junho;CE;56050076,66;-541,68;0;10896054,34;0;19083187,49;14278715,07
