Ano;Mes;UF;IMPOSTO SOBRE IMPORTACAO;IMPOSTO SOBRE EXPORTACAO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMOVEIS;IPI - VINCULADO  IMPORTACAO;IPI - OUTROS
2000;Setembro;PI;R$493.362;R$224;R$849.376;R$1.770.153; R$ -   ;R$199.281;R$326.614
2000;Setembro;RJ;R$52.578.982;R$664.675;R$22.146.149;R$28.624.073;R$4.206.910;R$27.671.388;R$56.673.951
2000;Setembro;RN;R$2.577.750;R$540;R$1.701.165;R$1.211.070;R$207;R$1.377.719;R$405.559
2000;Setembro;RS;R$32.663.108;R$4.095;R$24.728.753;R$10.724.376;R$1.415.510;R$19.196.943;R$61.681.980
2000;Setembro;RO;R$17.576;R$94;R$686.093; R$ -   ;R$1.324;R$12.742;R$133.438
2000;Setembro;RR;R$5.133;R$33;R$274.400; R$ -   ; R$ -   ;R$1.577;R$2.084
2000;Setembro;SC;R$16.808.081;R$7.722;R$11.914.272;R$4.425.205;R$852;R$11.810.560;R$22.135.277
2000;Setembro;SP;R$408.287.914;R$3.850;R$53.298.373;R$59.714.655;R$124.796.201;R$229.060.523;R$378.417.723
2000;Setembro;SE;R$1.078.011;R$57;R$1.018.228;R$4.550.004; R$ -   ;R$466.447;R$1.351.201
2000;Setembro;TO;R$211.119;R$316;R$396.233;R$61.489; R$ -   ; R$ -   ;R$79.714
2000;Outubro;AC;R$2.390; R$ -   ;R$314.738; R$ -   ; R$ -   ;R$448;R$13.846
2000;Outubro;AL;R$986.164;R$18.078;R$1.178.556;R$966.716; R$ -   ;R$112.518;R$794.220
2000;Outubro;AP;R$35.860; R$ -   ;R$387.692;R$3.300; R$ -   ;R$31.685;R$2.306
2000;Outubro;AM;R$15.264.206; R$ -   ;R$1.501.638;R$3.309.582;R$5.112;R$3.979.148;R$758.876
2000;Outubro;BA;R$24.384.640;R$4.979;R$4.963.496;R$14.773.194; R$ -   ;R$23.641.833;R$17.262.102
2000;Outubro;CE;R$10.270.635;R$239;R$4.161.148;R$4.187.424;R$75;R$2.343.471;R$5.823.430
2000;Outubro;DF;R$3.165.696;R$12;R$3.505.007;R$3.038.855;R$115;R$3.126.913;R$1.711.063
2000;Outubro;ES;R$65.033.635;R$86;R$3.038.367;R$550.907;R$2.539.511;R$43.726.397;R$6.091.465
2000;Outubro;GO;R$10.918.223;R$1.508;R$3.097.408;R$5.958.219;R$894.044;R$6.476.725;R$4.037.023
2000;Outubro;MA;R$7.001.166;R$75;R$997.913;R$2.985.812; R$ -   ;R$153.492;R$1.252.386
2000;Outubro;MT;R$802.072;R$10;R$1.638.240;R$2.339.965; R$ -   ;R$796.585;R$750.799
2000;Outubro;MS;R$221.903;R$204;R$893.808;R$140.532; R$ -   ;R$128.190;R$662.616
2000;Outubro;MG;R$39.463.981;R$152;R$14.596.919;R$12.534.998;R$55.487.434;R$18.153.319;R$46.172.445
2000;Outubro;PA;R$4.332.469;R$56;R$2.464.688;R$1.074.706; R$ -   ;R$2.071.214;R$1.064.658
2000;Outubro;PB;R$1.329.412;R$10;R$1.692.123;R$8.958.412; R$ -   ;R$589.863;R$3.856.108
2000;Outubro;PR;R$74.722.262;R$237;R$1.933.980;R$6.533.256;R$29.513.146;R$41.629.737;R$37.781.028
2000;Outubro;PE;R$11.528.059;R$79;R$5.741.222;R$6.210.110; R$ -   ;R$4.134.777;R$11.683.737
2000;Outubro;PI;R$642.033;R$52;R$853.863;R$4.947.404; R$ -   ;R$329.945;R$587.522
2000;Outubro;RJ;R$59.914.701;R$441.194;R$23.336.521;R$31.734.225;R$1.732.048;R$27.285.005;R$47.653.923
2000;Outubro;RN;R$598.521;R$30;R$1.679.877;R$4.869.717; R$ -   ;R$395.545;R$507.251
2000;Outubro;RS;R$41.621.006;R$39.218;R$19.674.950;R$13.180.296;R$7.107.159;R$27.854.388;R$56.386.605
2000;Outubro;RO;R$47.339;R$10;R$662.304; R$ -   ;R$4.229;R$19.637;R$192.523
2000;Outubro;RR;R$3.771; R$ -   ;R$282.192; R$ -   ; R$ -   ; R$ -   ;R$1.646
2000;Outubro;SC;R$17.323.233;R$7.103;R$11.384.424;R$3.921.775;R$836;R$11.342.912;R$24.109.443
2000;Outubro;SP;R$440.694.357;R$1.282;R$57.941.082;R$70.680.037;R$136.459.801;R$243.769.801;R$379.766.427
2000;Outubro;SE;R$942.759;R$12;R$1.037.751;R$4.655.579; R$ -   ;R$498.468;R$1.529.864
2000;Outubro;TO;R$4.468;R$10;R$401.951;R$79.016; R$ -   ;R$2.539;R$77.367
2000;Novembro;AC;R$1.147; R$ -   ;R$284.376; R$ -   ; R$ -   ; R$ -   ;R$8.311
2000;Novembro;AL;R$432.760;R$18.196;R$1.157.211;R$329.744; R$ -   ;R$114.894;R$691.007
2000;Novembro;AP;R$127.195; R$ -   ;R$329.274;R$894;R$1.670;R$77.446;R$1.290
2000;Novembro;AM;R$20.821.416;R$352;R$1.387.987;R$1.920.835; R$ -   ;R$5.538.497;R$1.042.765
2000;Novembro;BA;R$21.125.777;R$5.080;R$4.719.022;R$11.838.561; R$ -   ;R$24.138.742;R$17.736.901
2000;Novembro;CE;R$8.347.809;R$12;R$3.907.088;R$2.730.021;R$75;R$1.868.983;R$4.775.621
2000;Novembro;DF;R$2.622.625; R$ -   ;R$2.914.205;R$2.239.187;R$5.707;R$1.934.687;R$1.035.809
2000;Novembro;ES;R$80.252.013;R$10;R$3.042.858;R$343.708;R$2.049.504;R$54.338.337;R$8.146.296
2000;Novembro;GO;R$13.239.905; R$ -   ;R$3.018.565;R$4.800.506;R$1.138.299;R$8.315.117;R$5.308.436
2000;Novembro;MA;R$7.248.789; R$ -   ;R$938.106;R$2.965.473; R$ -   ;R$455.947;R$1.642.039
2000;Novembro;MT;R$559.104;R$23;R$1.538.205;R$1.933.462; R$ -   ;R$352.879;R$687.417
2000;Novembro;MS;R$301.721;R$1.030;R$891.183;R$97.100; R$ -   ;R$134.248;R$588.681
2000;Novembro;MG;R$40.789.804;R$259;R$13.400.584;R$8.981.676;R$65.507.761;R$20.825.714;R$50.976.416
2000;Novembro;PA;R$3.586.465; R$ -   ;R$2.282.480;R$1.038.881; R$ -   ;R$2.063.451;R$922.662
2000;Novembro;PB;R$1.446.309;R$25;R$1.727.184;R$3.072.350; R$ -   ;R$601.996;R$2.074.114
2000;Novembro;PR;R$84.677.541;R$106;R$2.048.020;R$5.078.206;R$28.372.327;R$59.635.802;R$38.551.253
2000;Novembro;PE;R$13.877.702; R$ -   ;R$5.171.928;R$5.657.011;R$2.315;R$4.964.851;R$12.845.139
2000;Novembro;PI;R$313.335; R$ -   ;R$809.516;R$2.026.336; R$ -   ;R$123.942;R$342.704
2000;Novembro;RJ;R$62.012.059;R$372;R$21.590.909;R$27.172.399;R$10.977;R$38.457.637;R$50.633.333
2000;Novembro;RN;R$773.206; R$ -   ;R$1.687.828;R$1.417.950;R$16.787;R$453.321;R$441.440
2000;Novembro;RS;R$33.057.170;R$12.984;R$21.168.099;R$11.713.696;R$3.478.037;R$21.190.102;R$51.703.396
2000;Novembro;RO;R$189.437;R$15;R$634.794; R$ -   ;R$2.244;R$65.286;R$156.624
2000;Novembro;RR;R$4.908; R$ -   ;R$262.657; R$ -   ; R$ -   ; R$ -   ;R$3.219
2000;Novembro;SC;R$19.309.605;R$15.758;R$11.289.635;R$4.390.004; R$ -   ;R$12.462.688;R$24.104.291
2000;Novembro;SP;R$455.151.686;R$56.889;R$53.040.866;R$59.011.942;R$116.234.439;R$239.200.918;R$384.936.124
2000;Novembro;SE;R$1.055.592;R$36;R$972.701;R$3.046.896; R$ -   ;R$513.062;R$1.386.808
2000;Novembro;TO;R$34.805; R$ -   ;R$380.767;R$73.265; R$ -   ;R$15.717;R$69.705
2000;Dezembro;AC;R$784; R$ -   ;R$313.571; R$ -   ; R$ -   ;R$111;R$7.409
2000;Dezembro;AL;R$777.384;R$18.307;R$1.325.248;R$620.818; R$ -   ;R$268.187;R$777.609
2000;Dezembro;AP;R$15.200; R$ -   ;R$381.309;R$2.592; R$ -   ;R$5.163;R$1.494
2000;Dezembro;AM;R$15.752.593; R$ -   ;R$1.600.651;R$2.085.289; R$ -   ;R$2.286.068;R$913.264
2000;Dezembro;BA;R$20.814.010;R$177;R$5.201.254;R$13.985.881;R$23;R$28.087.554;R$18.178.666
2000;Dezembro;CE;R$8.231.357; R$ -   ;R$4.273.035;R$2.997.553;R$75;R$3.148.428;R$4.748.816
2000;Dezembro;DF;R$2.136.412; R$ -   ;R$3.349.351;R$3.896.000;R$518;R$1.176.076;R$1.027.971
2000;Dezembro;ES;R$66.339.024; R$ -   ;R$3.221.381;R$665.945;R$3.514.705;R$55.409.909;R$11.051.796
2000;Dezembro;GO;R$5.722.414;R$17.923;R$3.228.451;R$4.693.800;R$3.714.882;R$3.444.976;R$4.186.923
2000;Dezembro;MA;R$9.544.244;R$12;R$1.020.092;R$3.290.325; R$ -   ;R$1.011.013;R$1.351.158
2000;Dezembro;MT;R$236.193;R$8.316;R$1.661.386;R$2.675.643; R$ -   ;R$403.139;R$1.061.701
2000;Dezembro;MS;R$259.244;R$25.416;R$917.286;R$228.824; R$ -   ;R$266.522;R$593.209
2000;Dezembro;MG;R$39.608.805;R$63.619;R$13.141.105;R$12.642.606;R$78.988.970;R$23.198.741;R$59.626.141
2000;Dezembro;PA;R$1.741.173;R$3.329;R$2.518.388;R$1.543.147; R$ -   ;R$1.432.616;R$1.059.545
2000;Dezembro;PB;R$1.118.784; R$ -   ;R$1.783.796;R$4.230.592; R$ -   ;R$341.796;R$2.129.598
2000;Dezembro;PR;R$78.551.066;R$99.927;R$3.284.871;R$6.937.696;R$41.646.297;R$60.278.076;R$46.725.937
2000;Dezembro;PE;R$9.639.601;R$6.903;R$6.111.806;R$6.579.956; R$ -   ;R$4.909.610;R$14.096.306
2000;Dezembro;PI;R$393.022; R$ -   ;R$845.489;R$2.412.682; R$ -   ;R$109.262;R$654.015
2000;Dezembro;RJ;R$61.673.478;R$220;R$24.068.639;R$35.400.942; R$ -   ;R$28.921.704;R$63.138.992
2000;Dezembro;RN;R$966.555; R$ -   ;R$1.770.885;R$1.410.366;R$294;R$832.368;R$730.403
2000;Dezembro;RS;R$27.589.876;R$200.439;R$27.811.229;R$16.821.154;R$9.565.529;R$18.290.602;R$58.384.152
2000;Dezembro;RO;R$73.796; R$ -   ;R$694.131; R$ -   ;R$1.221;R$32.493;R$131.514
2000;Dezembro;RR;R$1.370; R$ -   ;R$253.024; R$ -   ; R$ -   ;R$516;R$3.447
2000;Dezembro;SC;R$12.857.235; R$ -   ;R$12.049.328;R$6.999.219; R$ -   ;R$6.600.556;R$27.345.233
2000;Dezembro;SP;R$420.345.209;R$392.844;R$58.093.763;R$71.248.609;R$155.096.784;R$202.645.461;R$482.484.953
2000;Dezembro;SE;R$1.343.908; R$ -   ;R$1.143.359;R$3.861.885; R$ -   ;R$532.679;R$1.439.669
2000;Dezembro;TO;R$4.893; R$ -   ;R$408.056;R$54.630; R$ -   ;R$137;R$102.475
2001;Janeiro;AC;R$1.550; R$ -   ;R$308.107; R$ -   ; R$ -   ; R$ -   ;R$5.511
2001;Janeiro;AL;R$922.151;R$18.417;R$1.411.436;R$700.349; R$ -   ;R$141.289;R$653.682
2001;Janeiro;AP;R$43.899; R$ -   ;R$410.684;R$2.663; R$ -   ;R$8.351;R$3.387
2001;Janeiro;AM;R$11.919.460; R$ -   ;R$1.507.654;R$2.046.908; R$ -   ;R$2.367.376;R$2.697.791
2001;Janeiro;BA;R$17.054.760;R$39.461;R$5.506.777;R$16.226.445;R$135;R$27.528.269;R$16.530.040
2001;Janeiro;CE;R$6.086.401;R$12.662;R$4.605.309;R$4.437.707;R$75;R$2.429.275;R$3.502.331
2001;Janeiro;DF;R$2.444.176; R$ -   ;R$3.021.753;R$3.565.256;R$115;R$894.441;R$881.108
2001;Janeiro;ES;R$59.868.279;R$294;R$3.608.507;R$529.499;R$4.656.115;R$38.758.877;R$4.413.170
2001;Janeiro;GO;R$11.188.403;R$11.692;R$3.450.854;R$6.183.507; R$ -   ;R$8.357.529;R$2.864.031
2001;Janeiro;MA;R$540.481;R$7.412;R$1.045.734;R$3.389.374; R$ -   ;R$399.680;R$1.576.699
2001;Janeiro;MT;R$359.104;R$52.371;R$1.528.573;R$3.276.994; R$ -   ;R$116.905;R$513.844
2001;Janeiro;MS;R$169.613;R$101.692;R$873.351;R$83.165; R$ -   ;R$233.466;R$604.178
2001;Janeiro;MG;R$37.429.056;R$230.873;R$14.034.507;R$13.578.314;R$45.971.248;R$22.404.149;R$44.778.576
2001;Janeiro;PA;R$2.068.019;R$62.037;R$2.348.721;R$770.602;R$3.354;R$1.476.901;R$1.368.765
2001;Janeiro;PB;R$1.254.258; R$ -   ;R$1.984.658;R$5.036.921; R$ -   ;R$536.534;R$2.125.191
2001;Janeiro;PR;R$75.215.089;R$419.369;R$1.322.033;R$7.970.295;R$21.794.791;R$41.330.831;R$28.811.668
2001;Janeiro;PE;R$9.000.170;R$35.949;R$6.142.849;R$8.167.648; R$ -   ;R$5.171.009;R$10.329.586
2001;Janeiro;PI;R$482.444;R$25.484;R$913.017;R$2.594.563; R$ -   ;R$167.734;R$454.202
2001;Janeiro;RJ;R$47.953.915;R$14;R$21.567.552;R$35.659.875;R$1.294.086;R$23.426.622;R$52.123.187
2001;Janeiro;RN;R$1.303.793; R$ -   ;R$1.897.231;R$1.857.044; R$ -   ;R$659;R$976
2001;Janeiro;RS;R$30.203.993;R$819;R$16.910.824;R$13.406.051;R$7.449.700;R$17.827.072;R$40.803.389
2001;Janeiro;RO;R$124; R$ -   ;R$669; R$ -   ;R$32;R$57;R$122
2001;Janeiro;RR;R$64; R$ -   ;R$283; R$ -   ; R$ -   ;R$5;R$2
2001;Janeiro;SC;R$12.511.359;R$56;R$13.140.106;R$6.100.588;R$511;R$6.474.176;R$19.682.918
2001;Janeiro;SP;R$391.353.530;R$1.425.403;R$61.650.332;R$70.268.863;R$81.542.895;R$159.923.831;R$326.318.908
2001;Janeiro;SE;R$1.342.936; R$ -   ;R$1.075.020;R$3.953.451; R$ -   ;R$701;R$1.201.640
2001;Janeiro;TO;R$9; R$ -   ;R$399;R$112; R$ -   ;R$12;R$44
2001;Fevereiro;AC;R$94; R$ -   ;R$310.488; R$ -   ; R$ -   ;R$2.000;R$20.363
2001;Fevereiro;AL;R$485.189;R$1.174.042;R$1.426.000;R$1.309.834; R$ -   ;R$107.183;R$645.425
2001;Fevereiro;AP;R$191.986; R$ -   ;R$395.057;R$3.610; R$ -   ;R$29.728;R$1.738
2001;Fevereiro;AM;R$11.018.535; R$ -   ;R$1.488.051;R$1.251.938; R$ -   ;R$2.332.760;R$794.347
2001;Fevereiro;BA;R$15.256.193;R$166.153;R$5.594.784;R$16.111.808; R$ -   ;R$23.314.815;R$18.173.216
2001;Fevereiro;CE;R$5.112.496;R$39.331;R$4.551.897;R$6.420.237;R$70.595;R$2.113.006;R$4.087.614
2001;Fevereiro;DF;R$2.579.490; R$ -   ;R$3.188.262;R$3.243.900;R$115;R$1.225.957;R$989.547
2001;Fevereiro;ES;R$50.998.069;R$52;R$3.548.130;R$604.879;R$2.040.984;R$27.532.701;R$5.633.109
2001;Fevereiro;GO;R$6.341.047;R$19.970;R$3.491.748;R$4.821.519;R$1.779.468;R$4.174.275;R$3.264.419
2001;Fevereiro;MA;R$1.460.563; R$ -   ;R$1.092.860;R$2.645.445; R$ -   ;R$279.723;R$2.321.694
2001;Fevereiro;MT;R$223.013;R$149.718;R$1.502.805;R$2.615.408; R$ -   ;R$88.787;R$649.572
2001;Fevereiro;MS;R$479.472;R$94.485;R$901.933;R$380.779; R$ -   ;R$146.341;R$599.111
2001;Fevereiro;MG;R$28.888.526;R$114.850;R$14.745.863;R$14.734.354;R$36.451.624;R$15.093.577;R$54.329.583
2001;Fevereiro;PA;R$3.108.650;R$64.835;R$2.065.681;R$883.908; R$ -   ;R$1.662.687;R$1.020.172
2001;Fevereiro;PB;R$670.038; R$ -   ;R$1.985.892;R$4.188.090; R$ -   ;R$224.334;R$2.261.556
2001;Fevereiro;PR;R$61.721.746;R$581.631;R$2.917.241;R$8.618.376;R$40.815.931;R$30.957.369;R$31.742.029
2001;Fevereiro;PE;R$7.322.746;R$35.307;R$6.568.288;R$5.579.133;R$3.304;R$3.908.921;R$13.280.524
2001;Fevereiro;PI;R$451.757;R$136.115;R$912.851;R$1.786.392; R$ -   ;R$173.243;R$278.037
2001;Fevereiro;RJ;R$44.102.078; R$ -   ;R$25.081.311;R$39.830.008;R$5.367.749;R$23.791.851;R$62.752.256
2001;Fevereiro;RN;R$989;R$22;R$1.903.663;R$1.297.212; R$ -   ;R$416;R$439
2001;Fevereiro;RS;R$21.951.148;R$730;R$23.229.065;R$14.800.517;R$8.912.727;R$14.374.769;R$45.600.792
2001;Fevereiro;RO;R$49;R$119;R$670; R$ -   ;R$32;R$30;R$159
2001;Fevereiro;RR;R$852; R$ -   ;R$322; R$ -   ; R$ -   ;R$2;R$6
2001;Fevereiro;SC;R$11.339.182;R$29;R$13.147.252;R$5.442.679; R$ -   ;R$5.401.803;R$24.112.843
2001;Fevereiro;SP;R$318.869.964;R$1.644.241;R$58.361.941;R$79.360.801;R$130.540.665;R$131.551.074;R$410.143.936
2001;Fevereiro;SE;R$1.131.699;R$73;R$1.208.986;R$3.985.524; R$ -   ;R$619;R$1.509.117
2001;Fevereiro;TO;R$2;R$13;R$445;R$95; R$ -   ;R$1;R$89
2001;Marco;AC;R$1.332;R$112.897;R$266.259; R$ -   ; R$ -   ;R$48;R$9.050
2001;Marco;AL;R$520.562;R$18.626;R$1.141.011;R$586.968; R$ -   ;R$168.232;R$446.315
2001;Marco;AP;R$21.378; R$ -   ;R$357.308;R$1.340; R$ -   ;R$6.077;R$3.162
2001;Marco;AM;R$15.172.835;R$13;R$1.269.011;R$1.343.633;R$1.763;R$3.838.212;R$577.772
2001;Marco;BA;R$16.211.746;R$416.675;R$4.674.229;R$9.865.796; R$ -   ;R$23.713.644;R$13.916.960
2001;Marco;CE;R$9.830.701;R$60.582;R$3.735.758;R$2.938.258;R$53.454;R$3.909.631;R$3.059.602
2001;Marco;DF;R$2.059.260;R$415;R$2.756.290;R$2.391.136;R$115;R$1.895.624;R$718.108
2001;Marco;ES;R$79.397.911; R$ -   ;R$2.914.807;R$527.180;R$2.622.316;R$51.962.987;R$4.980.214
2001;Marco;GO;R$11.266.234;R$20.312;R$2.904.188;R$4.080.045;R$2.536.052;R$7.675.425;R$3.362.549
2001;Marco;MA;R$1.021.288; R$ -   ;R$801.983;R$2.172.194; R$ -   ;R$646.638;R$1.089.452
2001;Marco;MT;R$516.966;R$85.566;R$1.380.051;R$2.231.066; R$ -   ;R$373.834;R$589.557
2001;Marco;MS;R$346.754;R$66.958;R$804.541;R$195.076; R$ -   ;R$99.677;R$545.946
2001;Marco;MG;R$46.445.947;R$234.610;R$12.026.875;R$9.051.186;R$6.846.968;R$29.429.347;R$46.921.512
2001;Marco;PA;R$2.369.475;R$64.051;R$1.757.460;R$677.906; R$ -   ;R$997.504;R$724.725
2001;Marco;PB;R$1.241.238; R$ -   ;R$1.581.899;R$3.365.200; R$ -   ;R$260.298;R$1.846.044
2001;Marco;PR;R$81.336.711;R$237.503;R$2.027.242;R$6.310.342;R$42.625.862;R$52.462.540;R$30.165.950
2001;Marco;PE;R$8.837.778;R$31.797;R$5.348.701;R$4.964.795; R$ -   ;R$4.925.711;R$9.801.754
2001;Marco;PI;R$265.294;R$102.038;R$688.480;R$1.445.197; R$ -   ;R$208.417;R$270.249
2001;Marco;RJ;R$61.070.413;R$69;R$20.785.446;R$29.641.743;R$5.601.673;R$30.374.609;R$47.755.717
2001;Marco;RN;R$1.330.194;R$49;R$1.537.139;R$1.222.689; R$ -   ;R$483;R$393
2001;Marco;RS;R$36.940.896;R$919;R$19.281.883;R$11.635.478;R$9.225.456;R$26.469.317;R$39.177.201
2001;Marco;RO;R$16;R$124;R$605; R$ -   ;R$2;R$8;R$168
2001;Marco;RR;R$8; R$ -   ;R$234; R$ -   ; R$ -   ;R$2;R$4
2001;Marco;SC;R$14.429.331;R$10;R$10.899.390;R$4.464.582; R$ -   ;R$7.165.668;R$21.493.100
2001;Marco;SP;R$459.404.015;R$1.228.215;R$50.960.775;R$55.365.135;R$112.296.061;R$186.031.487;R$306.078.584
2001;Marco;SE;R$800;R$36;R$957;R$3.586.748; R$ -   ;R$641;R$1.555.606
2001;Marco;TO;R$110; R$ -   ;R$331;R$47; R$ -   ;R$12;R$66
2001;Abril;AC;R$11.498;R$122.773;R$308.587; R$ -   ; R$ -   ;R$1.918;R$23.259
2001;Abril;AL;R$570.727;R$18.742;R$1.286.142;R$828.391;R$150;R$473.004;R$614.184
2001;Abril;AP;R$17.387; R$ -   ;R$461.461;R$1.833; R$ -   ;R$7.816;R$5.572
2001;Abril;AM;R$14.325.336; R$ -   ;R$1.498.671;R$1.372.262;R$1.046;R$3.965.225;R$707.922
2001;Abril;BA;R$17.091.411;R$279.836;R$5.221.775;R$11.199.085; R$ -   ;R$23.863.160;R$20.907.715
2001;Abril;CE;R$16.335.237;R$14.723;R$4.273.355;R$3.510.946;R$94.055;R$4.323.885;R$3.221.781
2001;Abril;DF;R$2.766.967; R$ -   ;R$3.326.536;R$3.639.645;R$115;R$5.611.789;R$871.160
2001;Abril;ES;R$55.002.094; R$ -   ;R$3.457.962;R$572.674;R$1.635.672;R$33.302.972;R$6.654.267
2001;Abril;GO;R$10.904.560;R$287.886;R$3.391.855;R$5.161.263;R$1.331.949;R$7.741.218;R$3.265.335
2001;Abril;MA;R$352.607;R$17;R$945.446;R$2.383.065; R$ -   ;R$129.119;R$1.612.167
2001;Abril;MT;R$446.921;R$104.671;R$1.563.622;R$2.329.619; R$ -   ;R$96.083;R$632.749
2001;Abril;MS;R$355.907;R$173.828;R$924.380;R$130.592; R$ -   ;R$52.068;R$642.400
2001;Abril;MG;R$47.156.895;R$866.748;R$13.549.724;R$11.660.043;R$51.803.180;R$37.037.102;R$61.404.212
2001;Abril;PA;R$2.513.173;R$5.449;R$1.954.669;R$900.490; R$ -   ;R$737.893;R$933.873
2001;Abril;PB;R$998.489;R$32.142;R$1.825.811;R$2.901.702; R$ -   ;R$633.730;R$2.217.125
2001;Abril;PR;R$81.398.562;R$370.781;R$1.651.561;R$6.530.252;R$62.805.172;R$44.181.158;R$40.915.479
2001;Abril;PE;R$11.492.407;R$47.929;R$6.197.591;R$5.023.636; R$ -   ;R$6.284.886;R$11.409.931
2001;Abril;PI;R$232.625;R$103.935;R$810.055;R$1.586.592; R$ -   ;R$91.998;R$237.825
2001;Abril;RJ;R$59.873.812;R$73;R$24.760.978;R$26.230.404;R$6.047.652;R$41.288.876;R$60.325.250
2001;Abril;RN;R$521; R$ -   ;R$1.821.022;R$1.154.963; R$ -   ;R$386;R$396
2001;Abril;RS;R$32.397.110;R$1.160.032;R$19.761.571;R$12.135.473;R$9.843.777;R$28.126.401;R$54.036.513
2001;Abril;RO;R$81;R$5;R$709; R$ -   ;R$32;R$24;R$160
2001;Abril;RR;R$9; R$ -   ;R$294; R$ -   ; R$ -   ;R$3;R$3
2001;Abril;SC;R$12.483.931;R$10;R$12.897.056;R$4.066.042; R$ -   ;R$7.067.857;R$24.666.371
2001;Abril;SP;R$389.691.132;R$1.334.026;R$62.481.611;R$63.433.720;R$140.913.943;R$175.615.983;R$393.902.623
2001;Abril;SE;R$996;R$42;R$1.137.554;R$2.870.793; R$ -   ;R$674;R$1.989.522
2001;Abril;TO;R$302; R$ -   ;R$412;R$53; R$ -   ; R$ -   ;R$75
2001;Maio;AC;R$1.764;R$77.910;R$279.510; R$ -   ; R$ -   ;R$566;R$14.580
2001;Maio;AL;R$799.668;R$390.956;R$1.100.383;R$819.565; R$ -   ;R$381.193;R$339.434
2001;Maio;AP;R$129.119; R$ -   ;R$415.280;R$804; R$ -   ;R$61.374;R$4.478
2001;Maio;AM;R$16.997.356; R$ -   ;R$1.395.001;R$1.701.169; R$ -   ;R$3.468.838;R$763.561
2001;Maio;BA;R$18.157.403;R$375.204;R$4.572.871;R$10.516.492; R$ -   ;R$34.375.276;R$24.823.142
2001;Maio;CE;R$7.390.952;R$15.429;R$3.631.928;R$3.181.454;R$62.895;R$3.237.339;R$3.474.566
2001;Maio;DF;R$3.432.389;R$13;R$2.859.105;R$2.609.063;R$115;R$2.185.447;R$1.001.771
2001;Maio;ES;R$66.992.595;R$25;R$2.823.546;R$155.393;R$2.926.804;R$40.882.174;R$5.445.694
2001;Maio;GO;R$10.859.115;R$245.622;R$3.107.075;R$5.461.738;R$2.181.062;R$7.274.372;R$3.241.805
2001;Maio;MA;R$2.586.379; R$ -   ;R$829.736;R$2.072.860; R$ -   ;R$1.286.144;R$1.678.035
2001;Maio;MT;R$929.061;R$146.024;R$1.395.276;R$2.320.362; R$ -   ;R$232.223;R$619.159
2001;Maio;MS;R$701.888;R$87.071;R$813.674;R$54.107; R$ -   ;R$331.588;R$565.233
2001;Maio;MG;R$42.914.682;R$587.047;R$11.771.909;R$10.750.735;R$61.587.707;R$30.858.652;R$57.268.376
2001;Maio;PA;R$3.108.283;R$40.005;R$1.687.046;R$876.281; R$ -   ;R$1.343.821;R$792.978
2001;Maio;PB;R$1.906.680; R$ -   ;R$1.615.098;R$3.073.939; R$ -   ;R$903.958;R$1.821.022
2001;Maio;PR;R$98.249.787;R$607.946;R$1.882.659;R$6.893.791;R$48.897.648;R$49.820.554;R$37.487.602
2001;Maio;PE;R$11.061.245;R$13.080;R$5.359.691;R$5.006.513;R$773;R$5.094.796;R$10.692.800
2001;Maio;PI;R$474.720;R$46.177;R$734.001;R$1.947.112; R$ -   ;R$148.605;R$172.094
2001;Maio;RJ;R$64.064.338;R$220;R$20.296.202;R$23.317.102;R$4.424.165;R$54.386.167;R$57.518.184
2001;Maio;RN;R$1.470.488;R$24;R$1.557.633;R$1.264.909; R$ -   ;R$681;R$548
2001;Maio;RS;R$29.488.977;R$1.604.251;R$19.255.182;R$9.648.112;R$10.414.494;R$24.547.213;R$49.621.742
2001;Maio;RO;R$155;R$10;R$635; R$ -   ;R$2;R$54;R$151
2001;Maio;RR;R$259;R$11;R$264; R$ -   ; R$ -   ;R$31;R$6
2001;Maio;SC;R$14.014.274;R$23;R$11.100.149;R$3.654.905; R$ -   ;R$8.173.094;R$23.193.778
2001;Maio;SP;R$472.734.313;R$2.978.251;R$51.412.138;R$59.975.918;R$129.846.995;R$213.535.259;R$347.463.268
2001;Maio;SE;R$1.765.600;R$30;R$985;R$3.835.601; R$ -   ;R$933;R$1.308.569
2001;Maio;TO;R$22; R$ -   ;R$369;R$83; R$ -   ; R$ -   ;R$73
2001;Junho;AC;R$94;R$289.651;R$325.460; R$ -   ; R$ -   ;R$13;R$23.401
2001;Junho;AL;R$711.725;R$145.742;R$1.238.612;R$466.033; R$ -   ;R$349.583;R$468.281
2001;Junho;AP;R$17.765; R$ -   ;R$491.927;R$501; R$ -   ;R$8.854;R$4.265
2001;Junho;AM;R$13.197.182; R$ -   ;R$1.647.704;R$1.590.821; R$ -   ;R$3.462.621;R$512.343
2001;Junho;BA;R$15.843.114;R$433.957;R$5.283.933;R$9.363.120; R$ -   ;R$30.003.386;R$29.662.281
2001;Junho;CE;R$10.573.754;R$17.010;R$4.344.394;R$4.114.802;R$98.090;R$3.469.945;R$3.176.683
2001;Junho;DF;R$2.893.096; R$ -   ;R$3.289.209;R$2.263.576;R$115;R$3.458.563;R$1.137.337
2001;Junho;ES;R$60.588.375; R$ -   ;R$3.275.141;R$512.917;R$3.101.313;R$40.687.182;R$9.035.605
