dia_semana;mes;temporada;cidade;UF;regiao;pais;motivo;outro_motivo;selazer_atrativo;selazer_outro;senegocios_motivo;senegocios_outro;secongresso_motivo;secongresso_outro;atividades;atividades_outro;compahia;companhia_outro;organizacao_viagem;organizacao_viagem_outro;fonte_info;fonte_info_outro;pernoite;hospedagem;hospedagem_outro;reserva_hospdagem;reserva_hospedagem_outro;qt_pernoite;visita_outra_cidade;Cidade1;Cidade2;Cidade3;Cidade4;Cidade5;senao_motivo;senao_motivo_outro;agencia_passeiolocal;reserva_agencia;reserva_agencia_outro;guia_turismo;reserva_guia;reserva_guia_outro;g_transporteinterno;g_hospedagem;g_alimentacao;g_atrativosepasseios;g_compras;g_outros;g_total;g_totaldiario;g_totaldiarioind;obs_gastos;pessoasnosgastos;meio_transp_chegada;meio_transp_chegada_outro;meio_transp_interno;meio_transp_interno_outro;excpectativas;motivo_expectativas_negativas;1vez_na_cidade;visitou_3_anos;pretensao_retorno;motivo_retorno;motivo_retorno_outro;n_seguranca;n_acesso;n_transppubico;n_limpezaatrativos;n_comercio;n_qualidadehospedagem;n_atrativos;n_informacaoturistica;n_silizacaoturistica;n_opcpesdelazer;n_qualidadeprofguias;n_hospitalidade;n_gastronomia;n_precos;n_telefonia_internet;1_imagem;padrao;proxima_viagem;proxima_viagem_outro;id_genero;id_genero_outro;estado_civil;idade;instrucao;instrucao_outro;merc_trabalho;renda;dependente;Local;GPS;GPS2
sexta;novembro;alta;Porto Alegre;RS;Sul;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Compra de produtos artesanais locais;Compras de outros tipos de produtos;City tour";;Casal;;Agencia de viagens;;Agencias de Viagens;;Sim;Hotel/ Pousada;;Agencia de viagens;;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;150;0;180;0;0;0;330;165;165;;1;Aviao;;Veiculo Alugado;;Atendeu plenamente;;Sim;;Nao sabe;;;8;10;;8;10;10;;10;10;;;10;10;8;10;Cidade Administrativa;;Sol e praia;;Masculino;;Divorciado/ Separado;53;Pos-graduacao/ Mestrado/ Doutorado completo;;Conta-propria regular;Entre 7 SM e 10 SM (R$ 6.678.01 a R$ 9.540.00);2;Aeroporto;-19.631788;-43.964236
sexta;novembro;alta;Campo Grande;MS;Centro-oeste;Brasil;Lazer  passeio;0;Participar de shows_eventos ou vida noturna;;;;;;"Visitar museu- monumentos historicos;Compras de outros tipos de produtos;City tour";;Casal;;Agencia de viagens;;Agencias de Viagens;;Sim;Hotel/ Pousada;;Agencia de viagens;;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;200;0;0;0;0;0;200;100;50;;2;Aviao;;Transporte privado por aplicativos ;;Nao respondeu;;Sim;;Nao sabe;;;10;10;;;;;;10;10;;;10;;7;7;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;53;Pos-graduacao/ Mestrado/ Doutorado completo;;Conta-propria regular;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Aeroporto;-19.631803;-43.964324
sexta;novembro;alta;Uberlandia;MG;Sudeste;Brasil;Lazer  passeio;0;Participar de shows_eventos ou vida noturna;;;;;;"Compra de produtos artesanais locais;Compra de produtos artesanais locais;City tour;Diversao noturna";;Casal;;Agencia de viagens;;Agencias de Viagens;;Sim;Hotel/ Pousada;;Agencia de viagens;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;150;0;60;0;100;50;360;36;36;;1;Onibus rodoviario;;Onibus coletivo;;Nao satisfez;nao conseguiu sair;Nao;Nao;Sim;Lazer;;;8;;6;7;;;;;6;;9;8;6;5;Praca;;Visitar locais historicos e culturais;;Feminino;;Solteiro;23;Ensino medio completo;;Desempregado;Nao possui renda;1;Rodoviaria;-19.912269;-43.940251
sexta;novembro;alta;Joinville;SC;Sul;Brasil;Congressos e Convencoes;0;;;;;Participar como expositor / palestrante;;Nao respondeu;;Viajou so;;Agencia de viagens;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Agencia de viagens;;2;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;200;200;0;0;;420;210;105;;2;Onibus rodoviario;;Transporte privado por aplicativos ;;Nao respondeu;;Nao;Sim;Sim;Lazer;;8;8;;6;8;;;;;;;8;10;8;10;Mirante;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;37;Ensino medio completo;;Funcionario(a) publico(a);Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Rodoviaria;;
sexta;novembro;alta;Ribeirao Preto;SP;Sudeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Nao respondeu;;Casal;;Agencia de viagens;;Agencias de Viagens;;Sim;Hotel/ Pousada;;Agencia de viagens;;2;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;Sites de reserva de passeios (Expedia. Tripadvisor. AirBNB);;Sim;Diretamente com o guia local;;300;1000;400;500;1200;0;3400;850;425;;2;Aviao;;Transporte privado por aplicativos ;;Superou;;Sim;;Sim;Visita a amigos e parentes;;9;10;;9;8;9;9;10;9;9;10;9;8;8;10;Parque municipal;;Sol e praia;;Masculino;;Casado;59;Ensino Superior completo;;Aposentado(a)/Pensionista;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Mercado Central;-19.922758;-43.942907
sexta;novembro;alta;Nova Vicosa;BA;Nordeste;Brasil;Lazer  passeio;0;Participar de shows_eventos ou vida noturna;;;;;;"City tour;Participacao em festas populares;Diversao noturna";;Familiares sem filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa/quarto alugado;;Aluguel de parente;;10;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;30;1000;150;0;50;50;1280;42.67;42.67;;1;Carro de amigos ou Parentes;;Taxi;;Atendeu plenamente;;Nao;Sim;Sim;Estudos;;7;9;;7;9;9;8;8;8;9;;9;9;8;10;Cidade ;;Sol e praia;;Feminino;;Solteiro;18;Ensino medio completo;;Estuda;Nao possui renda;1;Rodoviaria;-19.913777;-43.941682
sexta;novembro;alta;Vitoria;ES;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;City tour;;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel. email. telefone. pessoalmente);;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;90;100;100;0;;0;290;290;290;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Nao;Nao;Nao sabe;;;10;10;;6;10;10;10;10;10;10;;10;10;7;7;Nao sabe;;Nao sabe;;Masculino;;Solteiro;56;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);2;Aeroporto;-19.63242;-43.963892
sexta;novembro;alta;Joacaba;SC;Sul;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;Participacao em festas populares;Visitar produtores de comida local";;Familiares com filhos;;Agencia de viagens;;Amigos e parentes;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel. email. telefone. pessoalmente);;4;Sim;Sabara;Ouro Preto;Diamantina;;;;;Sim;;;Nao_nao vou contratar;;;800;400;300;0;0;0;1500;500;500;;1;Aviao;;Veiculo Alugado;;Atendeu plenamente;;Nao;Sim;Sim;Negocios;;8;8;;9;;8;;;;;;9;9;7;10;Alimentacao e turismo;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;49;Ensino Superior completo;;Assalariado(a) com carteira assinada;Acima de 10 SM (R$ 9.540.00);2;Aeroporto;-19.6336761;-43.9620043
sexta;novembro;alta;Pimenta;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;Visitar parques naturais;;Amigos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa/quarto alugado;;Diretamente com o estabelecimento (site do hotel. email. telefone. pessoalmente);;30;Sim;Itauna;;;;;;;Nao_nao vou contratar;Agencia de viagens que comprei o pacote completo antes da viagem;;Nao_nao vou contratar;;;680;880;500;0;0;0;2060;515;515;;1;Aviao;;Veiculo Alugado;;Atendeu em parte;;Nao;Nao;Sim;Negocios;;6;4;;3;;10;;;;;;9;9;8;8;Queijo;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;44;Pos-graduacao/ Mestrado/ Doutorado completo;;Assalariado(a) com carteira assinada;Acima de 10 SM (R$ 9.540.00);3;Aeroporto;-19.6323847;-43.9630642
sexta;novembro;alta;Valinhos;SP;Sudeste;Brasil;Compras;0;;;;;;;Nao respondeu;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel. email. telefone. pessoalmente);;1;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;2000;1500;0;0;0;3500;233.33;233.33;;1;Aviao;;Veiculo Proprio;;Atendeu plenamente;;Nao;Sim;Sim;Negocios;;7;7;8;8;8;;8;8;8;8;;10;9;9;7;Mercado Central;;Pesca Nautica;;Masculino;;Casado;62;Ensino Superior completo;;Autonomo;Acima de 10 SM (R$ 9.540.00);3;Aeroporto;-196332341;-439626125
sexta;setembro;alta;Sao Jose dos Campos;SP;Sudeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Outro;Somente trabalhou;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Empresa em que trabalha/ Escola;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Sim;Pedro Leopoldo;Lagoa Santa;Confins;Betim;Contagem;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;250;250;300;0;0;850;425;70.83;;6;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Lazer;;10;10;;10;;10;7;10;10;10;;10;;;10;Linda;;Sol e praia;;Feminino;;Casado;72;Ensino medio completo;;Aposentado(a)/Pensionista;Entre 7 SM e 10 SM (R$ 6.678.01 a R$ 9.540.00);5;Igreja;-198588037;-439789899
sexta;setembro;alta;Jundiai;SP;Sudeste;Brasil;Negocios;0;;;Atividade comercial ou industrial (vender ou comprar bens e servicos);;;;Outro;Somente trabalhou;Viajou so;;Empresa onde trabalha;;Empresa em que trabalha/ Escola;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;4;Nao;;;;;;Outros;Foco e o trabalho;Sim;;;Nao_nao vou contratar;;;;;;;;;;0;0;;;Onibus rodoviario;;Onibus coletivo;;Superou;;Sim;;Sim;Lazer;;10;10;10;10;10;8;10;10;10;10;;10;10;5;10;Lugar bonito;;Gastronomia;;Feminino;;Casado;28;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Mercado Central;-199230568;-439431975
sexta;julho;baixa;Santos;SP;Sudeste;Brasil;Lazer  passeio;0;Degustar a culinaria mineira;;;;;;Outro;Trabalho;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa/quarto alugado;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;15;Nao;;;;;;Outros;Indo para Nordeste;Nao_nao vou contratar;;;Nao_nao vou contratar;;;60;240;60;20;250;0;630;210;210;;1;Onibus rodoviario;;Onibus coletivo;;Atendeu plenamente;;Nao;Sim;Sim;Lazer;;10;10;10;5;10;8;10;10;8;10;;10;10;8;10;Amigos;;Visitar locais historicos e culturais;;Masculino;;Solteiro;35;Ensino medio completo;;Autonomo;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);3;Rodoviaria;;
sexta;julho;baixa;Ribeirao Preto ;SP;Sudeste;Brasil;Lazer  passeio;0;Outro;Trem Vitoria a Minas;;;;;Outro;Viagem de trem ;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Guias Turisticos impressos;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;300;2000;400;200;300;0;3200;320;320;;1;Aviao;;Transporte privado por aplicativos ;;Superou;;Nao;Sim;Sim;Negocios;;9;9;;7;8;8;10;;9;9;;10;10;8;10;Cidade linda;;Outro;Conhecer melhor BH;Masculino;;Casado;37;Ensino fundamental completo;;Assalariado(a) com carteira assinada;Acima de 10 SM (R$ 9.540.00);3;Aeroporto;-196331054;-439625147
sexta;julho;baixa;Ipatinga;MG;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;City tour; Diversao noturna";;Casal;;Outra;Outra pessoa organizou;Ja conhecia a cidade;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;900;500;220;0;0;0;1620;540;540;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Nao sabe;;;10;10;;10;10;;;;;10;;10;10;10;10;Nao sabe;;Contato com a natureza;;Masculino;;Solteiro;24;Ensino medio completo;;Assalariado(a) com carteira assinada;Acima de 10 SM (R$ 9.540.00);5;Aeroporto;-196325893;-43963594
sexta;julho;baixa;Barao de Cocais;MG;Sudeste;Brasil;Lazer  passeio;0;Participar de shows_eventos ou vida noturna;;;;;;"Visitar museu- monumentos historicos;Compras de outros tipos de produtos";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Nao;;;;;;Outros;Informacoes de amigos sobre ma receptividade (Ouro Preto);Nao_nao vou contratar;;;Nao_nao vou contratar;;;460;500;0;0;0;0;960;192;96;;2;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Nao sabe;;;10;10;10;10;;10;10;10;10;10;;10;10;10;10;Cidade bonita;;Nao sabe;;Feminino;;Solteiro;29;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);5;Aeroporto;-196329279;-439631928
sexta;julho;baixa;Florianopolis;SC;Sul;Brasil;Negocios;0;;;Estabelecer parcerias;Conhecer melhor BH;;;"Visitar parques naturais;Visitar museu- monumentos historicos;Compra de produtos artesanais locais; Diversao noturna";;Viajou so;;Agencia de viagens;;Empresa em que trabalha/ Escola;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;10;Sim;Pocos de Caldas;Sao Lourenco;Paraisopolis;Santa Rica do Sapucai;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;650;;0;0;400;0;1050;105;52.5;;2;Aviao;;Veiculo Alugado;;Superou;;Sim;;Sim;Lazer;;8;10;;9;9;;9;10;10;9;;10;10;8;10;Serra. natureza;;Nao sabe;;Feminino;;Casado;58;Ensino Superior completo;;Aposentado(a)/Pensionista;Acima de 10 SM (R$ 9.540.00);4;Aeroporto;-196324894;-43963645
sexta;julho;baixa;Porto Alegre;RS;Sul;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Anuncios/ Campanha publicitaria;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;300;1500;500;200;200;0;2700;675;168.75;;4;Outro;Trem;Transporte privado por aplicativos ;;Superou;;Sim;;Sim;Lazer;;10;10;;10;10;10;10;10;10;10;;10;10;10;10;Maravilha;;Sol e praia;;Feminino;;Casado;56;Ensino fundamental completo;;Aposentado(a)/Pensionista;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);4;Zoologico;-198577482;-440055052
sexta;julho;baixa;Cuiaba;MT;Centro-oeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar museu- monumentos historicos;Compra de produtos artesanais locais;City tour";;Casal;;Sem pacote_eu mesmo(a) organizei;;Anuncios/ Campanha publicitaria;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;5;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;180;;200;0;150;0;530;265;265;;1;Aviao;;Transporte privado por aplicativos ;;Atendeu plenamente;;Sim;;Sim;Outro;Encontrar o namorado;10;10;;;10;10;;;;10;;10;10;7;4;Namorado;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;24;Ensino Superior incompleto;Superior cursando;Autonomo;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);2;Aeroporto;-19.6336761;-43.9620043
sexta;julho;baixa;Sao Paulo;SP;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos";;Casal;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;10;Sim;Ouro Preto;Mariana;Congonhas do Campo;Brumadinho;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;1000;600;400;200;0;2200;314.29;157.14;;2;Veiculo Proprio;;Veiculo Proprio;;Atendeu plenamente;;Sim;;Sim;Visita a amigos e parentes;;1;3;;1;6;3;7;7;1;5;;;9;2;7;Queijo;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;37;Ensino Superior completo;;Assalariado(a) com carteira assinada;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Museu;-19.9314176;-43.9386905
sexta;julho;baixa;Colatina;ES;Sudeste;Brasil;Lazer  passeio;0;Visitar locais e festas historico-cultural;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Jornais e Revistas;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;4;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;100;120;80;0;0;300;100;100;;1;Onibus de turismo/excursao;;A pe;;Atendeu em parte;;Nao;Sim;Sim;Lazer;;6;4;;4;5;5;5;8;8;3;;6;7;1;2;Perspectivas;;Visitar locais historicos e culturais;;Feminino;;Solteiro;25;Ensino Superior completo;;Estuda;Ate 1 SM (R$ 954.00);1;Museu;-19.9310948;-43.9379903
sexta;setembro;alta;Itapevi;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;Nao respondeu;;Casal;;Sem pacote_eu mesmo(a) organizei;;Outro;Namorado;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;2;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;40;;37;;60;;137;137;137;;1;Onibus rodoviario;;Taxi;;Atendeu plenamente;;Nao;Sim;Sim;Visita a amigos e parentes;;6;6;;7;8;;;;;;;10;8;7;8;Parque Municipal;;Atividades em fazendas e meio rural;;Masculino;;Casado;61;Ensino fundamental completo;;Aposentado(a)/Pensionista;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);4;Rodoviaria;;
sexta;setembro;alta;Brasilia;DF;Centro-oeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visitar museu- monumentos historicos;Compra de produtos artesanais locais;Diversao noturna";;Casal;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Hotel/ Pousada;;Diretamente com o estabelecimento (site do hotel/ e-mail /telefone/ pessoalmente);;7;Sim;Caete;Ouro Preto;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;10;;;;;;10;3.33;3.33;;1;Onibus rodoviario;;Onibus coletivo;;Atendeu plenamente;;Sim;;Sim;Visita a amigos e parentes;;10;10;10;10;;;;;;;;10;;8;;Lazer;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Casado;44;Ensino fundamental completo;;Conta-propria regular;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);2;Rodoviaria;;
sexta;novembro;alta;Campanha;MG;Sudeste;Brasil;Saude: tratamento  consulta medica;0;;;;;;;Compras de outros tipos de produtos;;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;1;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;50;;200;50;0;;300;150;75;;2;Onibus rodoviario;;Carro de amigos ou Parentes;;Nao respondeu;;Nao;Nao;Sim;Lazer;;8;8;;;;;;;;;;10;10;;10;Praca do Papa;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Casado;36;Ensino medio completo;;Do Lar;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);3;Rodoviaria;-19.915655;-43.93881
sexta;novembro;alta;Guarulhos;SP;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;City tour;";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Internet;;Sim;Casa de amigos e parentes;;NA;;3;Sim;Ribeirao das Neves;;;;;;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;;50;0;0;;70;7;7;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Nao respondeu;;Nao;Sim;Sim;Estudos;;8;8;;8;;;;;;8;;10;10;8;10;UFMG;;Nao sabe;;Masculino;;Solteiro;18;Ensino medio completo;;Estuda;Nao respondeu;3;Rodoviaria;-19.915655;-43.93881
sexta;novembro;alta;Carangola;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos";;Casal;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;;50;0;100;;170;85;42.5;;2;Onibus rodoviario;;Onibus coletivo;;Nao respondeu;;Sim;;Sim;Visita a amigos e parentes;;8;6;;;;;;;;;;8;;8;8;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;22;Ensino medio completo;;Desempregado;Nao possui renda;2;Rodoviaria;-19.914495;-43.941682
sexta;novembro;alta;Sao Sebastiao do Paraiso;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;"Visitar parques naturais;City tour";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;10;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;;50;;;;70;35;17.5;;2;Onibus rodoviario;;Onibus coletivo;;Nao respondeu;;Sim;;Nao sabe;;;7;7;;;;;;;;;;8;8;6;8;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Solteiro;28;Ensino fundamental completo;;Do Lar;Nao respondeu;4;Rodoviaria;-19.915655;-43.93881
sexta;novembro;alta;Conceicao do Mato Dentro;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Compras de outros tipos de produtos;City tour";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;230;;15;;;;245;81.67;81.67;;1;Onibus rodoviario;;Transporte privado por aplicativos ;;Nao respondeu;;Nao;Sim;Sim;Estudos;;6;5;7;9;7;;10;;7;10;;10;10;6;6;Praca Sete;;Contato com a natureza;;Masculino;;Solteiro;18;Ensino medio completo;;Estuda;Entre 5 SM e 7 SM (R$ 4.770.01 a R$ 6.678.00);3;Rodoviaria;-19.915655;-43.93881
sexta;novembro;alta;Cataguases;MG;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;City tour";;Familiares com filhos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;2;Nao;;;;;;Condicao financeira;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;550;;100;;500;;1150;383.33;191.67;;2;Onibus rodoviario;;Carro de amigos ou Parentes;;Nao respondeu;;Sim;;Sim;Lazer;;6;7;;;;;;;;;;10;;;10;Nao sabe;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Feminino;;Divorciado/ Separado;54;Ensino fundamental completo;;Assalariado(a) sem carteira assinada;Entre 3 SM e 5 SM (R$ 2.862.01 a R$ 4.770.00);3;Rodoviaria;;
sexta;novembro;alta;Vazante;MG;Sudeste;Brasil;Estudo ou cursos;0;;;;;;;"Visitar parques naturais;Visita museu. monumentos historicos;City tour;Diversao noturna";;Viajou so;;Sem pacote_eu mesmo(a) organizei;;Ja conhecia a cidade;;Sim;Casa de amigos e parentes;;NA;;3;Nao;;;;;;Falta de tempo;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;20;;15;;;;35;17.5;17.5;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Nao respondeu;;Nao;Nao;Sim;Visita a amigos e parentes;;10;10;;;;;;;;;;10;10;10;10;Serra;;Contato com a natureza;;Masculino;;Casado;48;Ensino fundamental completo;;Autonomo;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);2;Rodoviaria;;
sexta;novembro;alta;Nova Iguacu;RJ;Sudeste;Brasil;Visita a amigos e parentes;0;;;;;;;"Visitar parques naturais;Participacao em festas populares;Visitar produtores de comida local";;Amigos;;Sem pacote_eu mesmo(a) organizei;;Amigos e parentes;;Sim;Casa de amigos e parentes;;NA;;3;Nao;;;;;;Nao tenho interesse;;Nao_nao vou contratar;;;Nao_nao vou contratar;;;0;;15;0;0;;15;3.75;3.75;;1;Onibus rodoviario;;Carro de amigos ou Parentes;;Nao respondeu;;Nao;Sim;Sim;Visita a amigos e parentes;;6;10;;6;8;;;;;;;10;10;8;;Mercados;;Nao se aplica (caso a pessoa responder negocios ou visitar amigos e parentes);;Masculino;;Viuvo;71;Ensino fundamental completo;;Aposentado(a)/Pensionista;Entre 1 SM e 3 SM (R$ 954.01 a R$ 2.862.00);1;Rodoviaria;;
